['.', '()', '().', '(())', '(()).', '(()())', '(()()).']
['.', '..', '(.)', '(..)', '(..).', '(....)', '(..).()']
['.', '..', '(.)', '(..)', '(..).', '(....)', '(...())']
['.', '..', '(.)', '(..)', '(..).', '(....)', '(....).']
['.', '..', '(.)', '(..)', '(..).', '(....)', '(.....)']
['.', '..', '(.)', '(..)', '(...)', '((..))', '((..)).']
['.', '..', '(.)', '(..)', '(...)', '((..))', '((..).)']
['.', '..', '(.)', '(..)', '(...)', '((..))', '(...)()']
['.', '..', '(.)', '(..)', '(...)', '(..)()', '(.)(())']
['.', '..', '(.)', '(..)', '(...)', '(..)()', '(..)().']
['.', '..', '(.)', '(..)', '(...)', '(..)()', '(..)(.)']
['.', '..', '(.)', '(..)', '(...)', '(..)()', '(...())']
['.', '..', '(.)', '(..)', '(...)', '(..)()', '(...)()']
['.', '..', '(.)', '(..)', '(...)', '(...).', '((..).)']
['.', '..', '(.)', '(..)', '(...)', '(...).', '(..)(.)']
['.', '..', '(.)', '(..)', '(...)', '(...).', '(...())']
['.', '..', '(.)', '(..)', '(...)', '(...).', '(...)()']
['.', '..', '(.)', '(..)', '(...)', '(...).', '(...)..']
['.', '..', '(.)', '(..)', '(...)', '(...).', '(.....)']
['.', '..', '(.)', '(..)', '(...)', '(....)', '((...))']
['.', '..', '(.)', '(..)', '(...)', '(....)', '(...)()']
['.', '..', '(.)', '(..)', '(...)', '(....)', '(....).']
['.', '..', '(.)', '(..)', '(...)', '(....)', '(.....)']
['.', '..', '(.)', '..()', '(.())', '((()))', '((()).)']
['.', '..', '(.)', '..()', '(.())', '(.()).', '(.()())']
['.', '..', '(.)', '..()', '(.())', '(.()).', '(.())()']
['.', '..', '(.)', '..()', '(.())', '(.()).', '(.())..']
['.', '..', '(.)', '..()', '(.())', '(.()).', '(.()..)']
['.', '..', '(.)', '..()', '(.())', '(.()).', '(.)(..)']
['.', '..', '(.)', '..()', '(.())', '(.()).', '..()(.)']
['.', '..', '(.)', '..()', '(.())', '(.().)', '((().))']
['.', '..', '(.)', '..()', '(.())', '(.().)', '(.())()']
['.', '..', '(.)', '..()', '(.())', '(.().)', '(.()..)']
['.', '..', '(.)', '..()', '(.())', '(.)(.)', '(()(.))']
['.', '..', '(.)', '..()', '(.())', '(.)(.)', '(.())()']
['.', '..', '(.)', '..()', '(.())', '(.)(.)', '(.)(.).']
['.', '..', '(.)', '..()', '(.())', '(.)(.)', '(.)(..)']
['.', '..', '(.)', '..()', '(.())', '(.)(.)', '(..(.))']
['.', '..', '(.)', '..()', '(.())', '..()()', '(.()())']
['.', '..', '(.)', '..()', '(.())', '..()()', '(.())()']
['.', '..', '(.)', '..()', '(.())', '..()()', '(.)(())']
['.', '..', '(.)', '..()', '(.())', '..()()', '.(()())']
['.', '..', '(.)', '..()', '(.())', '..()()', '..()().']
['.', '..', '(.)', '..()', '(.())', '..()()', '..()(.)']
['.', '..', '(.)', '..()', '(.())', '..()()', '..(.())']
['.', '..', '(.)', '..()', '(.)()', '(()())', '(()()).']
['.', '..', '(.)', '..()', '(.)()', '(()())', '(()().)']
['.', '..', '(.)', '..()', '(.)()', '(()())', '(.)()()']
['.', '..', '(.)', '..()', '(.)()', '(.)().', '(()().)']
['.', '..', '(.)', '..()', '(.)()', '(.)().', '(.(()))']
['.', '..', '(.)', '..()', '(.)()', '(.)().', '(.)(())']
['.', '..', '(.)', '..()', '(.)()', '(.)().', '(.)()()']
['.', '..', '(.)', '..()', '(.)()', '(.)().', '(.)()..']
['.', '..', '(.)', '..()', '(.)()', '(.)().', '(.)(..)']
['.', '..', '(.)', '..()', '(.)()', '(.)().', '(..()).']
['.', '..', '(.)', '..()', '(.)()', '(.)().', '(..().)']
['.', '..', '(.)', '..()', '(.)()', '(.)().', '.((()))']
['.', '..', '(.)', '..()', '(.)()', '(.)().', '..(()).']
['.', '..', '(.)', '..()', '(.)()', '(.)().', '..(().)']
['.', '..', '(.)', '..()', '(.)()', '(.)().', '..()(.)']
['.', '..', '(.)', '..()', '(.)()', '(.)(.)', '(()(.))']
['.', '..', '(.)', '..()', '(.)()', '(.)(.)', '(.)()()']
['.', '..', '(.)', '..()', '(.)()', '(.)(.)', '(.)(.).']
['.', '..', '(.)', '..()', '(.)()', '(.)(.)', '(.)(..)']
['.', '..', '(.)', '..()', '(.)()', '(.)(.)', '(..(.))']
['.', '..', '(.)', '..()', '(.)()', '(.)(.)', '..((.))']
['.', '..', '(.)', '..()', '(.)()', '(..())', '((.()))']
['.', '..', '(.)', '..()', '(.)()', '(..())', '(.)()()']
['.', '..', '(.)', '..()', '(.)()', '(..())', '(..()).']
['.', '..', '(.)', '..()', '(.)()', '(..())', '(..().)']
['.', '..', '(.)', '..()', '(.)()', '..(())', '(.)()()']
['.', '..', '(.)', '..()', '(.)()', '..(())', '..(().)']
['.', '..', '(.)', '..()', '(.)()', '..()()', '(.()())']
['.', '..', '(.)', '..()', '(.)()', '..()()', '(.)(())']
['.', '..', '(.)', '..()', '(.)()', '..()()', '(.)()()']
['.', '..', '(.)', '..()', '(.)()', '..()()', '.(()())']
['.', '..', '(.)', '..()', '(.)()', '..()()', '..()().']
['.', '..', '(.)', '..()', '(.)()', '..()()', '..()(.)']
['.', '..', '(.)', '..()', '(.)()', '..()()', '..(.())']
['.', '..', '(.)', '..()', '.(())', '((()))', '((())).']
['.', '..', '(.)', '..()', '.(())', '((()))', '((()).)']
['.', '..', '(.)', '..()', '.(())', '((()))', '((().))']
['.', '..', '(.)', '..()', '.(())', '((()))', '(.()())']
['.', '..', '(.)', '..()', '.(())', '((()))', '.(())()']
['.', '..', '(.)', '..()', '.(())', '.(()).', '((()).)']
['.', '..', '(.)', '..()', '.(())', '.(()).', '.(()())']
['.', '..', '(.)', '..()', '.(())', '.(()).', '.(())()']
['.', '..', '(.)', '..()', '.(())', '.(()).', '.(())..']
['.', '..', '(.)', '..()', '.(())', '.(()).', '.(()..)']
['.', '..', '(.)', '..()', '.(())', '.(()).', '..()(.)']
['.', '..', '(.)', '..()', '.(())', '.(().)', '((().))']
['.', '..', '(.)', '..()', '.(())', '.(().)', '.(())()']
['.', '..', '(.)', '..()', '.(())', '.(().)', '.(().).']
['.', '..', '(.)', '..()', '.(())', '.(().)', '.(()..)']
['.', '..', '(.)', '..()', '.(())', '..()()', '(.()())']
['.', '..', '(.)', '..()', '.(())', '..()()', '(.)(())']
['.', '..', '(.)', '..()', '.(())', '..()()', '.(()())']
['.', '..', '(.)', '..()', '.(())', '..()()', '.(())()']
['.', '..', '(.)', '..()', '.(())', '..()()', '..()().']
['.', '..', '(.)', '..()', '.(())', '..()()', '..()(.)']
['.', '..', '(.)', '..()', '.(())', '..()()', '..(.())']
['.', '..', '(.)', '..()', '..().', '(.().)', '((().))']
['.', '..', '(.)', '..()', '..().', '(.().)', '(.()())']
['.', '..', '(.)', '..()', '..().', '(.().)', '(.().).']
['.', '..', '(.)', '..()', '..().', '(.().)', '(.()..)']
['.', '..', '(.)', '..()', '..().', '(.().)', '(.)(..)']
['.', '..', '(.)', '..()', '..().', '(.().)', '..().()']
['.', '..', '(.)', '..()', '..().', '(.)(.)', '(()(.))']
['.', '..', '(.)', '..()', '..().', '(.)(.)', '(.)(())']
['.', '..', '(.)', '..()', '..().', '(.)(.)', '(.)(.).']
['.', '..', '(.)', '..()', '..().', '(.)(.)', '(.)(..)']
['.', '..', '(.)', '..()', '..().', '(.)(.)', '(..(.))']
['.', '..', '(.)', '..()', '..().', '(.)(.)', '..((.))']
['.', '..', '(.)', '..()', '..().', '(.)(.)', '..().()']
['.', '..', '(.)', '..()', '..().', '.(().)', '((().))']
['.', '..', '(.)', '..()', '..().', '.(().)', '.(()())']
['.', '..', '(.)', '..()', '..().', '.(().)', '.(().).']
['.', '..', '(.)', '..()', '..().', '.(().)', '.(()..)']
['.', '..', '(.)', '..()', '..().', '.(().)', '..((.))']
['.', '..', '(.)', '..()', '..().', '.(().)', '..().()']
['.', '..', '(.)', '..()', '..().', '..(())', '(.(()))']
['.', '..', '(.)', '..()', '..().', '..(())', '.((()))']
['.', '..', '(.)', '..()', '..().', '..(())', '..(()).']
['.', '..', '(.)', '..()', '..().', '..(())', '..(().)']
['.', '..', '(.)', '..()', '..().', '..(())', '..().()']
['.', '..', '(.)', '..()', '..().', '..()()', '(.()())']
['.', '..', '(.)', '..()', '..().', '..()()', '(.)(())']
['.', '..', '(.)', '..()', '..().', '..()()', '.(()())']
['.', '..', '(.)', '..()', '..().', '..()()', '..(().)']
['.', '..', '(.)', '..()', '..().', '..()()', '..((.))']
['.', '..', '(.)', '..()', '..().', '..()()', '..()().']
['.', '..', '(.)', '..()', '..().', '..()()', '..()(.)']
['.', '..', '(.)', '..()', '..().', '..()()', '..().()']
['.', '..', '(.)', '..()', '..().', '..()()', '..(.())']
['.', '..', '(.)', '..()', '..().', '..()..', '(.()..)']
['.', '..', '(.)', '..()', '..().', '..()..', '(.)(..)']
['.', '..', '(.)', '..()', '..().', '..()..', '.(()..)']
['.', '..', '(.)', '..()', '..().', '..()..', '..(().)']
['.', '..', '(.)', '..()', '..().', '..()..', '..((.))']
['.', '..', '(.)', '..()', '..().', '..()..', '..()(.)']
['.', '..', '(.)', '..()', '..().', '..()..', '..().()']
['.', '..', '(.)', '..()', '..().', '..()..', '..()...']
['.', '..', '(.)', '..()', '..().', '..()..', '..(...)']
['.', '..', '(.)', '..()', '..().', '..(..)', '(.(..))']
['.', '..', '(.)', '..()', '..().', '..(..)', '.((..))']
['.', '..', '(.)', '..()', '..().', '..(..)', '..().()']
['.', '..', '(.)', '..()', '..().', '..(..)', '..(.())']
['.', '..', '(.)', '..()', '..().', '..(..)', '..(..).']
['.', '..', '(.)', '..()', '..().', '..(..)', '..(...)']
['.', '..', '(.)', '..()', '..(.)', '(.(.))', '(((.)))']
['.', '..', '(.)', '..()', '..(.)', '(.(.))', '(.(.)).']
['.', '..', '(.)', '..()', '..(.)', '(.(.))', '(.(.).)']
['.', '..', '(.)', '..()', '..(.)', '(.(.))', '..(.)()']
['.', '..', '(.)', '..()', '..(.)', '.((.))', '(((.)))']
['.', '..', '(.)', '..()', '..(.)', '.((.))', '.((.)).']
['.', '..', '(.)', '..()', '..(.)', '.((.))', '.((.).)']
['.', '..', '(.)', '..()', '..(.)', '.((.))', '..(.)()']
['.', '..', '(.)', '..()', '..(.)', '..()()', '(.()())']
['.', '..', '(.)', '..()', '..(.)', '..()()', '(.)(())']
['.', '..', '(.)', '..()', '..(.)', '..()()', '.(()())']
['.', '..', '(.)', '..()', '..(.)', '..()()', '..()().']
['.', '..', '(.)', '..()', '..(.)', '..()()', '..()(.)']
['.', '..', '(.)', '..()', '..(.)', '..()()', '..(.())']
['.', '..', '(.)', '..()', '..(.)', '..()()', '..(.)()']
['.', '..', '(.)', '..()', '..(.)', '..(.).', '(.(.).)']
['.', '..', '(.)', '..()', '..(.)', '..(.).', '.((.).)']
['.', '..', '(.)', '..()', '..(.)', '..(.).', '..()(.)']
['.', '..', '(.)', '..()', '..(.)', '..(.).', '..(.())']
['.', '..', '(.)', '..()', '..(.)', '..(.).', '..(.)()']
['.', '..', '(.)', '..()', '..(.)', '..(.).', '..(.)..']
['.', '..', '(.)', '..()', '..(.)', '..(.).', '..(...)']
['.', '..', '(.)', '..()', '..(.)', '..(..)', '(.(..))']
['.', '..', '(.)', '..()', '..(.)', '..(..)', '.((..))']
['.', '..', '(.)', '..()', '..(.)', '..(..)', '..(.)()']
['.', '..', '(.)', '..()', '..(.)', '..(..)', '..(..).']
['.', '..', '(.)', '..()', '..(.)', '..(..)', '..(...)']
['.', '..', '.()', '(())', '(()).', '(()())', '(()()).']
['.', '..', '.()', '(())', '(()).', '(()())', '(()().)']
['.', '..', '.()', '(())', '(()).', '(()())', '(()).()']
['.', '..', '.()', '(())', '(()).', '(()())', '((.).).']
['.', '..', '.()', '(())', '(()).', '(()())', '((.)..)']
['.', '..', '.()', '(())', '(()).', '(()())', '(.(()))']
['.', '..', '.()', '(())', '(()).', '(()())', '(.().).']
['.', '..', '.()', '(())', '(()).', '(()())', '(.()..)']
['.', '..', '.()', '(())', '(()).', '(())()', '(()().)']
['.', '..', '.()', '(())', '(()).', '(())()', '(())().']
['.', '..', '.()', '(())', '(()).', '(())()', '(())(.)']
['.', '..', '.()', '(())', '(()).', '(())()', '(()).()']
['.', '..', '.()', '(())', '(()).', '(())()', '(().())']
['.', '..', '.()', '(())', '(()).', '(())()', '((.)())']
['.', '..', '.()', '(())', '(()).', '(())()', '(.()())']
['.', '..', '.()', '(())', '(()).', '(())()', '.()(())']
['.', '..', '.()', '(())', '(()).', '(())..', '(()().)']
['.', '..', '.()', '(())', '(()).', '(())..', '(()(.))']
['.', '..', '.()', '(())', '(()).', '(())..', '(())(.)']
['.', '..', '.()', '(())', '(()).', '(())..', '(()).()']
['.', '..', '.()', '(())', '(()).', '(())..', '(())...']
['.', '..', '.()', '(())', '(()).', '(())..', '(()...)']
['.', '..', '.()', '(())', '(()).', '(())..', '((.)..)']
['.', '..', '.()', '(())', '(()).', '(())..', '(.()..)']
['.', '..', '.()', '(())', '(()).', '(())..', '.()(..)']
['.', '..', '.()', '(())', '(()).', '(()..)', '(()).()']
['.', '..', '.()', '(())', '(()).', '(()..)', '(().())']
['.', '..', '.()', '(())', '(()).', '(()..)', '(()..).']
['.', '..', '.()', '(())', '(()).', '(()..)', '(()...)']
['.', '..', '.()', '(())', '(()).', '(()..)', '((...))']
['.', '..', '.()', '(())', '(()).', '(()..)', '(.(..))']
['.', '..', '.()', '(())', '(()).', '((.).)', '(()).()']
['.', '..', '.()', '(())', '(()).', '((.).)', '(()..).']
['.', '..', '.()', '(())', '(()).', '((.).)', '(()...)']
['.', '..', '.()', '(())', '(()).', '((.).)', '((.)())']
['.', '..', '.()', '(())', '(()).', '((.).)', '((.).).']
['.', '..', '.()', '(())', '(()).', '((.).)', '((.)..)']
['.', '..', '.()', '(())', '(()).', '(.().)', '(()()).']
['.', '..', '.()', '(())', '(()).', '(.().)', '(()().)']
['.', '..', '.()', '(())', '(()).', '(.().)', '(()).()']
['.', '..', '.()', '(())', '(()).', '(.().)', '(().())']
['.', '..', '.()', '(())', '(()).', '(.().)', '(()..).']
['.', '..', '.()', '(())', '(()).', '(.().)', '(()...)']
['.', '..', '.()', '(())', '(()).', '(.().)', '(.()())']
['.', '..', '.()', '(())', '(()).', '(.().)', '(.().).']
['.', '..', '.()', '(())', '(()).', '(.().)', '(.()..)']
['.', '..', '.()', '(())', '(()).', '.()(.)', '(()(.))']
['.', '..', '.()', '(())', '(()).', '.()(.)', '(()).()']
['.', '..', '.()', '(())', '(()).', '.()(.)', '.()(())']
['.', '..', '.()', '(())', '(()).', '.()(.)', '.()(.).']
['.', '..', '.()', '(())', '(()).', '.()(.)', '.()(..)']
['.', '..', '.()', '(())', '(()).', '.()(.)', '.(.(.))']
['.', '..', '.()', '(())', '(()).', '.()(.)', '..((.))']
['.', '..', '.()', '(())', '(().)', '(())()', '(())().']
['.', '..', '.()', '(())', '(().)', '(())()', '(())(.)']
['.', '..', '.()', '(())', '(().)', '(())()', '(().())']
['.', '..', '.()', '(())', '(().)', '(())()', '(().)()']
['.', '..', '.()', '(())', '(().)', '(())()', '.()(())']
['.', '..', '.()', '(())', '(().)', '(().).', '(())(.)']
['.', '..', '.()', '(())', '(().)', '(().).', '(().())']
['.', '..', '.()', '(())', '(().)', '(().).', '(().)()']
['.', '..', '.()', '(())', '(().)', '(().).', '(().)..']
['.', '..', '.()', '(())', '(().)', '(().).', '(()...)']
['.', '..', '.()', '(())', '(().)', '(().).', '((..).)']
['.', '..', '.()', '(())', '(().)', '(().).', '(.(.).)']
['.', '..', '.()', '(())', '(().)', '(()..)', '(().)()']
['.', '..', '.()', '(())', '(().)', '(()..)', '(()..).']
['.', '..', '.()', '(())', '(().)', '(()..)', '(()...)']
['.', '..', '.()', '(())', '(().)', '(()..)', '((...))']
['.', '..', '.()', '(())', '(().)', '(()..)', '(.(..))']
['.', '..', '.()', '(())', '(().)', '((..))', '(()..).']
['.', '..', '.()', '(())', '(().)', '((..))', '(()...)']
['.', '..', '.()', '(())', '(().)', '((..))', '((..)).']
['.', '..', '.()', '(())', '(().)', '((..))', '((..).)']
['.', '..', '.()', '(())', '(().)', '(.(.))', '(().)()']
['.', '..', '.()', '(())', '(().)', '(.(.))', '(()..).']
['.', '..', '.()', '(())', '(().)', '(.(.))', '(()...)']
['.', '..', '.()', '(())', '(().)', '(.(.))', '(.(.)).']
['.', '..', '.()', '(())', '(().)', '(.(.))', '(.(.).)']
['.', '..', '.()', '(())', '((.))', '(().).', '(())(.)']
['.', '..', '.()', '(())', '((.))', '(().).', '(().())']
['.', '..', '.()', '(())', '((.))', '(().).', '(().)()']
['.', '..', '.()', '(())', '((.))', '(().).', '(().)..']
['.', '..', '.()', '(())', '((.))', '(().).', '(()...)']
['.', '..', '.()', '(())', '((.))', '(().).', '((...))']
['.', '..', '.()', '(())', '((.))', '(()..)', '(().)()']
['.', '..', '.()', '(())', '((.))', '(()..)', '(()..).']
['.', '..', '.()', '(())', '((.))', '(()..)', '(()...)']
['.', '..', '.()', '(())', '((.))', '(()..)', '((.).).']
['.', '..', '.()', '(())', '((.))', '(()..)', '((.)..)']
['.', '..', '.()', '(())', '((.))', '((.)).', '(().())']
['.', '..', '.()', '(())', '((.))', '((.)).', '(().)()']
['.', '..', '.()', '(())', '((.))', '((.)).', '(().)..']
['.', '..', '.()', '(())', '((.))', '((.)).', '(()...)']
['.', '..', '.()', '(())', '((.))', '((.)).', '((.)())']
['.', '..', '.()', '(())', '((.))', '((.)).', '((.))()']
['.', '..', '.()', '(())', '((.))', '((.)).', '((.))..']
['.', '..', '.()', '(())', '((.))', '((.)).', '((.)..)']
['.', '..', '.()', '(())', '((.))', '((.)).', '((...))']
['.', '..', '.()', '(())', '((.))', '((.).)', '(()..).']
['.', '..', '.()', '(())', '((.))', '((.).)', '(()...)']
['.', '..', '.()', '(())', '((.))', '((.).)', '((.))()']
['.', '..', '.()', '(())', '((.))', '((.).)', '((.).).']
['.', '..', '.()', '(())', '((.))', '((.).)', '((.)..)']
['.', '..', '.()', '(())', '(.())', '(())()', '(())().']
['.', '..', '.()', '(())', '(.())', '(())()', '(())(.)']
['.', '..', '.()', '(())', '(.())', '(())()', '(().())']
['.', '..', '.()', '(())', '(.())', '(())()', '(().)()']
['.', '..', '.()', '(())', '(.())', '(())()', '(.()())']
['.', '..', '.()', '(())', '(.())', '(())()', '(.())()']
['.', '..', '.()', '(())', '(.())', '(())()', '.()(())']
['.', '..', '.()', '(())', '(.())', '(().).', '(())(.)']
['.', '..', '.()', '(())', '(.())', '(().).', '(().())']
['.', '..', '.()', '(())', '(.())', '(().).', '(().)()']
['.', '..', '.()', '(())', '(.())', '(().).', '(().)..']
['.', '..', '.()', '(())', '(.())', '(().).', '(()...)']
['.', '..', '.()', '(())', '(.())', '(().).', '(.()())']
['.', '..', '.()', '(())', '(.())', '(().).', '(.())()']
['.', '..', '.()', '(())', '(.())', '(().).', '(.())..']
['.', '..', '.()', '(())', '(.())', '(().).', '(.()..)']
['.', '..', '.()', '(())', '(.())', '(().).', '(.(..))']
['.', '..', '.()', '(())', '(.())', '(()..)', '(().)()']
['.', '..', '.()', '(())', '(.())', '(()..)', '(()..).']
['.', '..', '.()', '(())', '(.())', '(()..)', '(()...)']
['.', '..', '.()', '(())', '(.())', '(()..)', '(.())()']
['.', '..', '.()', '(())', '(.())', '(()..)', '(.().).']
['.', '..', '.()', '(())', '(.())', '(()..)', '(.()..)']
['.', '..', '.()', '(())', '(.())', '(.()).', '(()(.))']
['.', '..', '.()', '(())', '(.())', '(.()).', '(())(.)']
['.', '..', '.()', '(())', '(.())', '(.()).', '(().())']
['.', '..', '.()', '(())', '(.())', '(.()).', '(().)()']
['.', '..', '.()', '(())', '(.())', '(.()).', '(().)..']
['.', '..', '.()', '(())', '(.())', '(.()).', '(()...)']
['.', '..', '.()', '(())', '(.())', '(.()).', '(.()())']
['.', '..', '.()', '(())', '(.())', '(.()).', '(.())()']
['.', '..', '.()', '(())', '(.())', '(.()).', '(.())..']
['.', '..', '.()', '(())', '(.())', '(.()).', '(.()..)']
['.', '..', '.()', '(())', '(.())', '(.()).', '(.(..))']
['.', '..', '.()', '(())', '(.())', '(.().)', '(().)()']
['.', '..', '.()', '(())', '(.())', '(.().)', '(()..).']
['.', '..', '.()', '(())', '(.())', '(.().)', '(()...)']
['.', '..', '.()', '(())', '(.())', '(.().)', '(.())()']
['.', '..', '.()', '(())', '(.())', '(.().)', '(.().).']
['.', '..', '.()', '(())', '(.())', '(.().)', '(.()..)']
['.', '..', '.()', '(())', '.()()', '(()())', '(()()).']
['.', '..', '.()', '(())', '.()()', '(()())', '(()().)']
['.', '..', '.()', '(())', '.()()', '(()())', '(.(()))']
['.', '..', '.()', '(())', '.()()', '(()())', '.()()()']
['.', '..', '.()', '(())', '.()()', '(())()', '(())().']
['.', '..', '.()', '(())', '.()()', '(())()', '(())(.)']
['.', '..', '.()', '(())', '.()()', '(())()', '(().())']
['.', '..', '.()', '(())', '.()()', '(())()', '((.)())']
['.', '..', '.()', '(())', '.()()', '(())()', '(.()())']
['.', '..', '.()', '(())', '.()()', '(())()', '.()(())']
['.', '..', '.()', '(())', '.()()', '(())()', '.()()()']
['.', '..', '.()', '(())', '.()()', '.()().', '(()().)']
['.', '..', '.()', '(())', '.()()', '.()().', '(())(.)']
['.', '..', '.()', '(())', '.()()', '.()().', '.((()))']
['.', '..', '.()', '(())', '.()()', '.()().', '.()(())']
['.', '..', '.()', '(())', '.()()', '.()().', '.()()()']
['.', '..', '.()', '(())', '.()()', '.()().', '.()()..']
['.', '..', '.()', '(())', '.()()', '.()().', '.()(..)']
['.', '..', '.()', '(())', '.()()', '.()().', '.(.().)']
['.', '..', '.()', '(())', '.()()', '.()().', '..(().)']
['.', '..', '.()', '(())', '.()()', '.()(.)', '(()(.))']
['.', '..', '.()', '(())', '.()()', '.()(.)', '.()()()']
['.', '..', '.()', '(())', '.()()', '.()(.)', '.()(.).']
['.', '..', '.()', '(())', '.()()', '.()(.)', '.()(..)']
['.', '..', '.()', '(())', '.()()', '.()(.)', '.(.(.))']
['.', '..', '.()', '(())', '.()()', '.()(.)', '..((.))']
['.', '..', '.()', '(())', '.()()', '.(.())', '((.()))']
['.', '..', '.()', '(())', '.()()', '.(.())', '.()()()']
['.', '..', '.()', '(())', '.()()', '.(.())', '.(.()).']
['.', '..', '.()', '(())', '.()()', '.(.())', '.(.().)']
['.', '..', '.()', '(())', '.()()', '..(())', '(.(()))']
['.', '..', '.()', '(())', '.()()', '..(())', '.((()))']
['.', '..', '.()', '(())', '.()()', '..(())', '.()()()']
['.', '..', '.()', '(())', '.()()', '..(())', '..(()).']
['.', '..', '.()', '(())', '.()()', '..(())', '..(().)']
['.', '..', '.()', '.().', '(().)', '(()())', '(()()).']
['.', '..', '.()', '.().', '(().)', '(()())', '(()().)']
['.', '..', '.()', '.().', '(().)', '(()())', '(.(()))']
['.', '..', '.()', '.().', '(().)', '(()())', '(.(.)).']
['.', '..', '.()', '.().', '(().)', '(()())', '(.(.).)']
['.', '..', '.()', '.().', '(().)', '(().).', '(()().)']
['.', '..', '.()', '.().', '(().)', '(().).', '(().())']
['.', '..', '.()', '.().', '(().)', '(().).', '(().)()']
['.', '..', '.()', '.().', '(().)', '(().).', '(().)..']
['.', '..', '.()', '.().', '(().)', '(().).', '(()...)']
['.', '..', '.()', '.().', '(().)', '(().).', '((..).)']
['.', '..', '.()', '.().', '(().)', '(().).', '(.(.).)']
['.', '..', '.()', '.().', '(().)', '(().).', '.().(.)']
['.', '..', '.()', '.().', '(().)', '(()..)', '(()(.))']
['.', '..', '.()', '.().', '(().)', '(()..)', '(().)()']
['.', '..', '.()', '.().', '(().)', '(()..)', '(()..).']
['.', '..', '.()', '.().', '(().)', '(()..)', '(()...)']
['.', '..', '.()', '.().', '(().)', '(()..)', '((...))']
['.', '..', '.()', '.().', '(().)', '(()..)', '(.(..))']
['.', '..', '.()', '.().', '(().)', '((..))', '(()(.))']
['.', '..', '.()', '.().', '(().)', '((..))', '(()..).']
['.', '..', '.()', '.().', '(().)', '((..))', '(()...)']
['.', '..', '.()', '.().', '(().)', '((..))', '((..)).']
['.', '..', '.()', '.().', '(().)', '((..))', '((..).)']
['.', '..', '.()', '.().', '(().)', '(.(.))', '(()()).']
['.', '..', '.()', '.().', '(().)', '(.(.))', '(()().)']
['.', '..', '.()', '.().', '(().)', '(.(.))', '(()(.))']
['.', '..', '.()', '.().', '(().)', '(.(.))', '(().)()']
['.', '..', '.()', '.().', '(().)', '(.(.))', '(()..).']
['.', '..', '.()', '.().', '(().)', '(.(.))', '(()...)']
['.', '..', '.()', '.().', '(().)', '(.(.))', '(.(.)).']
['.', '..', '.()', '.().', '(().)', '(.(.))', '(.(.).)']
['.', '..', '.()', '.().', '(().)', '.((.))', '((().))']
['.', '..', '.()', '.().', '(().)', '.().()', '(().())']
['.', '..', '.()', '.().', '(().)', '.().()', '(().)()']
